2022-07-04,PO0499,IT4,Magnifier,Nursing Department,8,EA,4,32,V797,Quadax Inc,Yes,1003,nulla tellus,FP,2021-11-08,2022-12-10,2,99,Terumo,351,EA,EA,1
2022-12-11,PO0500,IT5,Weighing Scale,Surgical Department,20,EA,22,440,V486,OmniSys,Yes,1009,quis,FP,2021-07-01,2023-02-23,2,93,Nipro,347,EA,EA,1
2021-11-11,PO0501,IT6,Torch,Nursing Department,5,EA,3,15,V658,Etactics,Yes,1019,rutrum neque aenean,FP,2021-01-16,2022-07-14,2,76,Poly Medicure Ltd,318,EA,EA,1
2022-03-03,PO0502,IT7,Face Mask,Nursing Department,1,EA,45,45,V565,HealthXNet,Yes,1008,sapien dignissim,TM,2021-06-10,2022-12-30,10,39,Ribbel International Ltd,378,EA,EA,1
2021-08-16,PO0503,IT8,First Aid Kit,Surgical Department,10,EA,8,80,V453,CompMed,Yes,1010,ac nulla sed vel,FP,2021-01-12,2022-12-01,15,72,Advin Healthcare,324,EA,EA,1
2022-03-17,PO0504,IT9,Gloves,Paramedical Department,2,EA,13,26,V878,Ritiko LLC,Yes,1005,ultrices mattis odio donec,CR,2021-01-07,2022-11-23,16,17,Aegis Lifesciences Private Limited,398,EA,EA,1
2022-06-29,PO0505,IT10,Scalpel,Nursing Department,5,EA,6,30,V222,Ability Network,Yes,1006,eleifend quam a odio,FP,2021-07-12,2022-04-10,13,46,Smiths Medical,365,EA,EA,1
2022-02-03,PO0506,IT11,Microscope,Outpatient Department,1200,EA,27,32400,V971,Prevounce Health,Yes,1016,lectus aliquam sit,FP,2021-05-07,2023-01-18,1,94,Cardinal Health,372,EA,EA,1
2022-02-03,PO0506,IT11,Microscope,Outpatient Department,1200,EA,27,32400,V971,Prevounce Health,Yes,1010,gravida,TM,2021-12-11,2022-05-15,1,94,Cardinal Health,372,EA,EA,1
2022-05-21,PO0507,IT12,Otoscope,Surgical Department,150,EA,50,7500,V624,Noble House,Yes,1009,sit amet justo morbi,FP,2021-06-11,2022-07-10,20,68,Becton Dickinson,390,EA,EA,1
2021-11-02,PO0508,IT13,Thermometer,Paramedical Department,35,EA,50,1750,V090,eSolutions,Yes,1013,accumsan odio,FP,2021-11-19,2022-04-15,20,7,General Electric,350,EA,EA,1
2022-04-30,PO0509,IT14,Saline Bag,Nursing Department,12,EA,41,492,V501,Experian Health Inc,Yes,1001,purus,TM,2021-11-28,2022-05-07,22,39,Medtronic PLC,335,EA,EA,1
2022-12-08,PO0510,IT15,Syringe,Radiology Department,35,EA,29,1015,V213,Eligible Inc,Yes,1014,ante,TM,2021-05-07,2023-01-27,22,99,Siemens Healthineers,307,EA,EA,1
2022-07-24,PO0511,IT16,X-ray Machine,Outpatient Department,2000,EA,22,44000,V928,Cerner Health Services HDX,Yes,1004,leo,CR,2021-07-31,2022-10-21,13,96,Johnson & Johnson,301,EA,EA,1
2022-02-01,PO0512,IT17,Bandag,Surgical Department,2,EA,31,62,V653,myhELO,Yes,1007,est,FP,2021-11-20,2022-11-10,5,95,Teleflex,315,EA,EA,1
2022-09-08,PO0513,IT18,Crutches,Paramedical Department,13,EA,22,286,V971,Prevounce Health,Yes,1016,lectus aliquam sit,FP,2021-05-07,2023-01-18,23,82,3M Company,372,EA,EA,1
2022-09-08,PO0513,IT18,Crutches,Paramedical Department,13,EA,22,286,V971,Prevounce Health,Yes,1010,gravida,TM,2021-12-11,2022-05-15,23,82,3M Company,372,EA,EA,1
2022-02-09,PO0514,IT19,Plaster,Radiology Department,10,EA,50,500,V305,Toyon Associates Inc,Yes,1019,lacus curabitur at ipsum,FP,2021-12-30,2022-05-14,16,2,Terumo,351,EA,EA,1
2021-12-07,PO0515,IT20,Cotton Wool,Surgical Department,10,EA,27,270,V425,Healthcare IP,Yes,1020,venenatis turpis enim blandit,FP,2021-11-16,2022-08-19,13,2,Nipro,347,EA,EA,1
2022-11-16,PO0516,IT21,Surgical Mask,Surgical Department,1,EA,5,5,V135,WellSky,Yes,1020,mauris ullamcorper purus,FP,2021-12-07,2022-05-02,16,30,Poly Medicure Ltd,318,EA,EA,1
2021-05-01,PO0517,IT22,Oxygen Mask,Paramedical Department,12,EA,47,564,V672,Rivet,Yes,1001,diam vitae quam suspendisse,CR,2021-05-06,2022-10-04,19,80,Ribbel International Ltd,378,EA,EA,1
2022-03-28,PO0518,IT23,Dropper,Radiology Department,1,EA,43,43,V522,FGA Inc,Yes,1012,sed,FP,2021-09-03,2023-01-18,16,70,Advin Healthcare,324,EA,EA,1
2021-08-27,PO0519,IT24,Needle,Nursing Department,5,EA,30,150,V797,Quadax Inc,Yes,1003,nulla tellus,FP,2021-11-08,2022-12-10,1,28,Aegis Lifesciences Private Limited,398,EA,EA,1
2022-06-24,PO0520,IT25,Cane,Surgical Department,10,EA,15,150,V486,OmniSys,Yes,1009,quis,FP,2021-07-01,2023-02-23,9,28,Smiths Medical,365,EA,EA,1
2022-04-26,PO0521,IT26,Surgical Clamps,Surgical Department,35,EA,50,1750,V658,Etactics,Yes,1019,rutrum neque aenean,FP,2021-01-16,2022-07-14,15,61,Cardinal Health,372,EA,EA,1
2022-07-14,PO0522,IT27,Forceps,Nursing Department,15,EA,9,135,V565,HealthXNet,Yes,1008,sapien dignissim,TM,2021-06-10,2022-12-30,11,14,Becton Dickinson,390,EA,EA,1
2022-03-14,PO0523,IT28,Surgical Table,Surgical Department,1600,EA,35,56000,V453,CompMed,Yes,1010,ac nulla sed vel,FP,2021-01-12,2022-12-01,20,13,General Electric,350,EA,EA,1
2022-12-03,PO0524,IT29,Utility Table,Nursing Department,60,EA,5,300,V878,Ritiko LLC,Yes,1005,ultrices mattis odio donec,CR,2021-01-07,2022-11-23,14,42,Medtronic PLC,335,EA,EA,1
2022-10-03,PO0525,IT30,Instrument Table,Outpatient Department,60,EA,31,1860,V222,Ability Network,Yes,1006,eleifend quam a odio,FP,2021-07-12,2022-04-10,9,22,Siemens Healthineers,307,EA,EA,1
2021-11-04,PO0526,IT31,Ventilator,Surgical Department,3000,EA,14,42000,V971,Prevounce Health,Yes,1016,lectus aliquam sit,FP,2021-05-07,2023-01-18,20,7,Johnson & Johnson,301,EA,EA,1
2021-11-04,PO0526,IT31,Ventilator,Surgical Department,3000,EA,14,42000,V971,Prevounce Health,Yes,1010,gravida,TM,2021-12-11,2022-05-15,20,7,Johnson & Johnson,301,EA,EA,1
2021-04-15,PO0527,IT32,Mayo Stands,Surgical Department,85,EA,30,2550,V624,Noble House,Yes,1009,sit amet justo morbi,FP,2021-06-11,2022-07-10,6,91,Teleflex,315,EA,EA,1
2021-12-17,PO0528,IT33,Kickbuckets,Nursing Department,15,EA,46,690,V090,eSolutions,Yes,1013,accumsan odio,FP,2021-11-19,2022-04-15,15,37,3M Company,372,EA,EA,1
2022-05-18,PO0529,IT34,Arm Supports,Surgical Department,5,EA,16,80,V501,Experian Health Inc,Yes,1001,purus,TM,2021-11-28,2022-05-07,16,29,Terumo,351,EA,EA,1
2022-12-26,PO0530,IT35,Medical Syringe Infusion,Surgical Department,250,EA,26,6500,V213,Eligible Inc,Yes,1014,ante,TM,2021-05-07,2023-01-27,18,23,Nipro,347,EA,EA,1
2021-09-29,PO0531,IT36,Pacemakers,Paramedical Department,1200,EA,5,6000,V928,Cerner Health Services HDX,Yes,1004,leo,CR,2021-07-31,2022-10-21,3,37,Poly Medicure Ltd,318,EA,EA,1
2022-09-25,PO0532,IT37,Defibrillators,Outpatient Department,1500,EA,45,67500,V653,myhELO,Yes,1007,est,FP,2021-11-20,2022-11-10,14,61,Ribbel International Ltd,378,EA,EA,1
2022-12-08,PO0533,IT38,Wheelchairs,Nursing Department,80,EA,44,3520,V971,Prevounce Health,Yes,1016,lectus aliquam sit,FP,2021-05-07,2023-01-18,18,17,Advin Healthcare,324,EA,EA,1
2022-12-08,PO0533,IT38,Wheelchairs,Nursing Department,80,EA,44,3520,V971,Prevounce Health,Yes,1010,gravida,TM,2021-12-11,2022-05-15,18,17,Advin Healthcare,324,EA,EA,1
2022-05-29,PO0534,IT39,Traction Equipment,Surgical Department,165,EA,5,825,V305,Toyon Associates Inc,Yes,1019,lacus curabitur at ipsum,FP,2021-12-30,2022-05-14,17,12,Aegis Lifesciences Private Limited,398,EA,EA,1
2022-01-03,PO0535,IT40,Needle Holder,Nursing Department,25,EA,43,1075,V425,Healthcare IP,Yes,1020,venenatis turpis enim blandit,FP,2021-11-16,2022-08-19,13,95,Smiths Medical,365,EA,EA,1
2021-06-24,PO0536,IT41,Medicine Cup,Radiology Department,5,EA,33,165,V135,WellSky,Yes,1020,mauris ullamcorper purus,FP,2021-12-07,2022-05-02,12,84,Cardinal Health,372,EA,EA,1
2021-08-09,PO0537,IT42,Gauze,Nursing Department,7,EA,47,329,V672,Rivet,Yes,1001,diam vitae quam suspendisse,CR,2021-05-06,2022-10-04,24,10,Becton Dickinson,390,EA,EA,1
2022-03-06,PO0538,IT43,Forceps,Surgical Department,15,EA,6,90,V522,FGA Inc,Yes,1012,sed,FP,2021-09-03,2023-01-18,6,76,General Electric,350,EA,EA,1
2022-12-26,PO0539,IT44,Trays,Nursing Department,10,EA,18,180,V797,Quadax Inc,Yes,1003,nulla tellus,FP,2021-11-08,2022-12-10,20,67,Medtronic PLC,335,EA,EA,1
2022-06-29,PO0540,IT45,Cotton Swabs,Outpatient Department,1,EA,15,15,V486,OmniSys,Yes,1009,quis,FP,2021-07-01,2023-02-23,4,60,Siemens Healthineers,307,EA,EA,1
2022-01-17,PO0541,IT46,Surgical lights,Nursing Department,2000,EA,24,48000,V658,Etactics,Yes,1019,rutrum neque aenean,FP,2021-01-16,2022-07-14,17,75,Johnson & Johnson,301,EA,EA,1
2021-12-02,PO0542,IT47,Anesthesia machine,Surgical Department,875,EA,22,19250,V565,HealthXNet,Yes,1008,sapien dignissim,TM,2021-06-10,2022-12-30,13,14,Teleflex,315,EA,EA,1
2021-12-01,PO0543,IT48,Walkers,Outpatient Department,20,EA,10,200,V453,CompMed,Yes,1010,ac nulla sed vel,FP,2021-01-12,2022-12-01,21,95,3M Company,372,EA,EA,1
2022-10-18,PO0544,IT49,Tourniquet,Paramedical Department,260,EA,2,520,V878,Ritiko LLC,Yes,1005,ultrices mattis odio donec,CR,2021-01-07,2022-11-23,20,85,Terumo,351,EA,EA,1
2022-01-23,PO0545,IT50,Splints,Nursing Department,12,EA,45,540,V222,Ability Network,Yes,1006,eleifend quam a odio,FP,2021-07-12,2022-04-10,21,74,Nipro,347,EA,EA,1
2022-01-12,PO0546,IT51,Slings,Surgical Department,7,EA,8,56,V971,Prevounce Health,Yes,1016,lectus aliquam sit,FP,2021-05-07,2023-01-18,14,60,Poly Medicure Ltd,318,EA,EA,1
2022-01-12,PO0546,IT51,Slings,Surgical Department,7,EA,8,56,V971,Prevounce Health,Yes,1010,gravida,TM,2021-12-11,2022-05-15,14,60,Poly Medicure Ltd,318,EA,EA,1
2022-01-30,PO0547,IT52,ECG Machine,Nursing Department,300,EA,33,9900,V624,Noble House,Yes,1009,sit amet justo morbi,FP,2021-06-11,2022-07-10,24,82,Ribbel International Ltd,378,EA,EA,1
2022-06-03,PO0548,IT53,Nebulizers,Nursing Department,15,EA,43,645,V090,eSolutions,Yes,1013,accumsan odio,FP,2021-11-19,2022-04-15,22,31,Advin Healthcare,324,EA,EA,1
2021-10-11,PO0549,IT54,Sutures,Surgical Department,12,EA,31,372,V501,Experian Health Inc,Yes,1001,purus,TM,2021-11-28,2022-05-07,22,23,Aegis Lifesciences Private Limited,398,EA,EA,1
2022-10-11,PO0550,IT55,Braces,Nursing Department,60,EA,3,180,V213,Eligible Inc,Yes,1014,ante,TM,2021-05-07,2023-01-27,4,41,Smiths Medical,365,EA,EA,1
2021-12-15,PO0551,IT1,Stethscope,Paramedical Department,150,EA,30,4500,V135,WellSky,Yes,1020,mauris ullamcorper purus,FP,2021-12-07,2022-05-02,21,48,Johnson & Johnson,301,EA,EA,1
2022-07-19,PO0552,IT2,Scissor,Nursing Department,5,EA,28,140,V672,Rivet,Yes,1001,diam vitae quam suspendisse,CR,2021-05-06,2022-10-04,21,64,Teleflex,315,EA,EA,1
2022-12-09,PO0553,IT3,Stretcher,Nursing Department,2000,EA,47,94000,V522,FGA Inc,Yes,1012,sed,FP,2021-09-03,2023-01-18,21,96,3M Company,372,EA,EA,1
2021-05-30,PO0554,IT4,Magnifier,Outpatient Department,8,EA,6,48,V797,Quadax Inc,Yes,1003,nulla tellus,FP,2021-11-08,2022-12-10,2,99,Terumo,351,EA,EA,1
2021-07-04,PO0555,IT5,Weighing Scale,Surgical Department,20,EA,26,520,V486,OmniSys,Yes,1009,quis,FP,2021-07-01,2023-02-23,2,93,Nipro,347,EA,EA,1
2022-06-19,PO0556,IT6,Torch,Radiology Department,5,EA,34,170,V658,Etactics,Yes,1019,rutrum neque aenean,FP,2021-01-16,2022-07-14,2,76,Poly Medicure Ltd,318,EA,EA,1
2021-05-12,PO0557,IT7,Face Mask,Outpatient Department,1,EA,18,18,V565,HealthXNet,Yes,1008,sapien dignissim,TM,2021-06-10,2022-12-30,10,39,Ribbel International Ltd,378,EA,EA,1
2021-06-05,PO0558,IT8,First Aid Kit,Paramedical Department,10,EA,28,280,V453,CompMed,Yes,1010,ac nulla sed vel,FP,2021-01-12,2022-12-01,15,72,Advin Healthcare,324,EA,EA,1
2021-07-17,PO0559,IT9,Gloves,Radiology Department,2,EA,36,72,V878,Ritiko LLC,Yes,1005,ultrices mattis odio donec,CR,2021-01-07,2022-11-23,16,17,Aegis Lifesciences Private Limited,398,EA,EA,1
2021-12-21,PO0560,IT10,Scalpel,Nursing Department,5,EA,49,245,V222,Ability Network,Yes,1006,eleifend quam a odio,FP,2021-07-12,2022-04-10,13,46,Smiths Medical,365,EA,EA,1
2022-08-27,PO0561,IT11,Microscope,Nursing Department,1200,EA,38,45600,V971,Prevounce Health,Yes,1016,lectus aliquam sit,FP,2021-05-07,2023-01-18,1,94,Cardinal Health,372,EA,EA,1
2022-08-27,PO0561,IT11,Microscope,Nursing Department,1200,EA,38,45600,V971,Prevounce Health,Yes,1010,gravida,TM,2021-12-11,2022-05-15,1,94,Cardinal Health,372,EA,EA,1
2022-09-22,PO0562,IT12,Otoscope,Nursing Department,150,EA,12,1800,V624,Noble House,Yes,1009,sit amet justo morbi,FP,2021-06-11,2022-07-10,20,68,Becton Dickinson,390,EA,EA,1
2022-02-08,PO0563,IT13,Thermometer,Nursing Department,35,EA,11,385,V090,eSolutions,Yes,1013,accumsan odio,FP,2021-11-19,2022-04-15,20,7,General Electric,350,EA,EA,1
2021-10-07,PO0564,IT14,Saline Bag,Nursing Department,12,EA,47,564,V501,Experian Health Inc,Yes,1001,purus,TM,2021-11-28,2022-05-07,22,39,Medtronic PLC,335,EA,EA,1
2022-06-28,PO0565,IT15,Syringe,Nursing Department,35,EA,27,945,V213,Eligible Inc,Yes,1014,ante,TM,2021-05-07,2023-01-27,22,99,Siemens Healthineers,307,EA,EA,1
2021-11-09,PO0566,IT16,X-ray Machine,Surgical Department,2000,EA,32,64000,V928,Cerner Health Services HDX,Yes,1004,leo,CR,2021-07-31,2022-10-21,13,96,Johnson & Johnson,301,EA,EA,1
2022-07-12,PO0567,IT17,Bandag,Outpatient Department,2,EA,49,98,V653,myhELO,Yes,1007,est,FP,2021-11-20,2022-11-10,5,95,Teleflex,315,EA,EA,1
2021-06-22,PO0568,IT18,Crutches,Outpatient Department,13,EA,43,559,V971,Prevounce Health,Yes,1016,lectus aliquam sit,FP,2021-05-07,2023-01-18,23,82,3M Company,372,EA,EA,1
2021-06-22,PO0568,IT18,Crutches,Outpatient Department,13,EA,43,559,V971,Prevounce Health,Yes,1010,gravida,TM,2021-12-11,2022-05-15,23,82,3M Company,372,EA,EA,1
2022-05-26,PO0569,IT19,Plaster,Paramedical Department,10,EA,1,10,V305,Toyon Associates Inc,Yes,1019,lacus curabitur at ipsum,FP,2021-12-30,2022-05-14,16,2,Terumo,351,EA,EA,1
2021-12-05,PO0570,IT20,Cotton Wool,Surgical Department,10,EA,5,50,V425,Healthcare IP,Yes,1020,venenatis turpis enim blandit,FP,2021-11-16,2022-08-19,13,2,Nipro,347,EA,EA,1
2021-08-31,PO0571,IT21,Surgical Mask,Paramedical Department,1,EA,9,9,V135,WellSky,Yes,1020,mauris ullamcorper purus,FP,2021-12-07,2022-05-02,16,30,Poly Medicure Ltd,318,EA,EA,1
2022-11-21,PO0572,IT22,Oxygen Mask,Paramedical Department,12,EA,11,132,V672,Rivet,Yes,1001,diam vitae quam suspendisse,CR,2021-05-06,2022-10-04,19,80,Ribbel International Ltd,378,EA,EA,1
2022-09-27,PO0573,IT23,Dropper,Radiology Department,1,EA,10,10,V522,FGA Inc,Yes,1012,sed,FP,2021-09-03,2023-01-18,16,70,Advin Healthcare,324,EA,EA,1
2022-09-16,PO0574,IT24,Needle,Outpatient Department,5,EA,42,210,V797,Quadax Inc,Yes,1003,nulla tellus,FP,2021-11-08,2022-12-10,1,28,Aegis Lifesciences Private Limited,398,EA,EA,1
2021-09-29,PO0575,IT25,Cane,Surgical Department,10,EA,39,390,V486,OmniSys,Yes,1009,quis,FP,2021-07-01,2023-02-23,9,28,Smiths Medical,365,EA,EA,1
2022-02-02,PO0576,IT26,Surgical Clamps,Nursing Department,35,EA,49,1715,V658,Etactics,Yes,1019,rutrum neque aenean,FP,2021-01-16,2022-07-14,15,61,Cardinal Health,372,EA,EA,1
2021-09-26,PO0577,IT27,Forceps,Radiology Department,15,EA,15,225,V565,HealthXNet,Yes,1008,sapien dignissim,TM,2021-06-10,2022-12-30,11,14,Becton Dickinson,390,EA,EA,1
2021-07-01,PO0578,IT28,Surgical Table,Paramedical Department,1600,EA,10,16000,V453,CompMed,Yes,1010,ac nulla sed vel,FP,2021-01-12,2022-12-01,20,13,General Electric,350,EA,EA,1
2021-11-30,PO0579,IT29,Utility Table,Paramedical Department,60,EA,26,1560,V878,Ritiko LLC,Yes,1005,ultrices mattis odio donec,CR,2021-01-07,2022-11-23,14,42,Medtronic PLC,335,EA,EA,1
2022-05-20,PO0580,IT30,Instrument Table,Paramedical Department,60,EA,6,360,V222,Ability Network,Yes,1006,eleifend quam a odio,FP,2021-07-12,2022-04-10,9,22,Siemens Healthineers,307,EA,EA,1
2022-03-22,PO0581,IT31,Ventilator,Surgical Department,3000,EA,11,33000,V971,Prevounce Health,Yes,1016,lectus aliquam sit,FP,2021-05-07,2023-01-18,20,7,Johnson & Johnson,301,EA,EA,1
2022-03-22,PO0581,IT31,Ventilator,Surgical Department,3000,EA,11,33000,V971,Prevounce Health,Yes,1010,gravida,TM,2021-12-11,2022-05-15,20,7,Johnson & Johnson,301,EA,EA,1
2021-07-08,PO0582,IT32,Mayo Stands,Radiology Department,85,EA,36,3060,V624,Noble House,Yes,1009,sit amet justo morbi,FP,2021-06-11,2022-07-10,6,91,Teleflex,315,EA,EA,1
2021-07-15,PO0583,IT33,Kickbuckets,Paramedical Department,15,EA,28,420,V090,eSolutions,Yes,1013,accumsan odio,FP,2021-11-19,2022-04-15,15,37,3M Company,372,EA,EA,1
2021-04-18,PO0584,IT34,Arm Supports,Nursing Department,5,EA,49,245,V501,Experian Health Inc,Yes,1001,purus,TM,2021-11-28,2022-05-07,16,29,Terumo,351,EA,EA,1
2022-04-05,PO0585,IT35,Medical Syringe Infusion,Nursing Department,250,EA,32,8000,V213,Eligible Inc,Yes,1014,ante,TM,2021-05-07,2023-01-27,18,23,Nipro,347,EA,EA,1
2022-07-18,PO0586,IT36,Pacemakers,Outpatient Department,1200,EA,22,26400,V928,Cerner Health Services HDX,Yes,1004,leo,CR,2021-07-31,2022-10-21,3,37,Poly Medicure Ltd,318,EA,EA,1
2022-07-22,PO0587,IT37,Defibrillators,Outpatient Department,1500,EA,13,19500,V653,myhELO,Yes,1007,est,FP,2021-11-20,2022-11-10,14,61,Ribbel International Ltd,378,EA,EA,1
2022-07-04,PO0588,IT38,Wheelchairs,Nursing Department,80,EA,6,480,V971,Prevounce Health,Yes,1016,lectus aliquam sit,FP,2021-05-07,2023-01-18,18,17,Advin Healthcare,324,EA,EA,1
2022-07-04,PO0588,IT38,Wheelchairs,Nursing Department,80,EA,6,480,V971,Prevounce Health,Yes,1010,gravida,TM,2021-12-11,2022-05-15,18,17,Advin Healthcare,324,EA,EA,1
2022-12-16,PO0589,IT39,Traction Equipment,Surgical Department,165,EA,45,7425,V305,Toyon Associates Inc,Yes,1019,lacus curabitur at ipsum,FP,2021-12-30,2022-05-14,17,12,Aegis Lifesciences Private Limited,398,EA,EA,1
2021-07-30,PO0590,IT40,Needle Holder,Surgical Department,25,EA,49,1225,V425,Healthcare IP,Yes,1020,venenatis turpis enim blandit,FP,2021-11-16,2022-08-19,13,95,Smiths Medical,365,EA,EA,1
2022-05-21,PO0591,IT41,Medicine Cup,Nursing Department,5,EA,43,215,V135,WellSky,Yes,1020,mauris ullamcorper purus,FP,2021-12-07,2022-05-02,12,84,Cardinal Health,372,EA,EA,1
2022-04-20,PO0592,IT42,Gauze,Paramedical Department,7,EA,45,315,V672,Rivet,Yes,1001,diam vitae quam suspendisse,CR,2021-05-06,2022-10-04,24,10,Becton Dickinson,390,EA,EA,1
2022-02-01,PO0593,IT43,Forceps,Surgical Department,15,EA,38,570,V522,FGA Inc,Yes,1012,sed,FP,2021-09-03,2023-01-18,6,76,General Electric,350,EA,EA,1
2022-01-07,PO0594,IT44,Trays,Surgical Department,10,EA,9,90,V797,Quadax Inc,Yes,1003,nulla tellus,FP,2021-11-08,2022-12-10,20,67,Medtronic PLC,335,EA,EA,1
2021-08-27,PO0595,IT45,Cotton Swabs,Radiology Department,1,EA,16,16,V486,OmniSys,Yes,1009,quis,FP,2021-07-01,2023-02-23,4,60,Siemens Healthineers,307,EA,EA,1
2022-09-25,PO0596,IT46,Surgical lights,Surgical Department,2000,EA,32,64000,V658,Etactics,Yes,1019,rutrum neque aenean,FP,2021-01-16,2022-07-14,17,75,Johnson & Johnson,301,EA,EA,1
2022-03-15,PO0597,IT47,Anesthesia machine,Surgical Department,875,EA,18,15750,V565,HealthXNet,Yes,1008,sapien dignissim,TM,2021-06-10,2022-12-30,13,14,Teleflex,315,EA,EA,1
2022-07-20,PO0598,IT48,Walkers,Surgical Department,20,EA,27,540,V453,CompMed,Yes,1010,ac nulla sed vel,FP,2021-01-12,2022-12-01,21,95,3M Company,372,EA,EA,1
2022-11-02,PO0599,IT49,Tourniquet,Surgical Department,260,EA,8,2080,V878,Ritiko LLC,Yes,1005,ultrices mattis odio donec,CR,2021-01-07,2022-11-23,20,85,Terumo,351,EA,EA,1
2022-09-03,PO0600,IT50,Splints,Paramedical Department,12,EA,50,600,V222,Ability Network,Yes,1006,eleifend quam a odio,FP,2021-07-12,2022-04-10,21,74,Nipro,347,EA,EA,1
2022-09-24,PO0601,IT51,Slings,Surgical Department,7,EA,37,259,V971,Prevounce Health,Yes,1016,lectus aliquam sit,FP,2021-05-07,2023-01-18,14,60,Poly Medicure Ltd,318,EA,EA,1
2022-09-24,PO0601,IT51,Slings,Surgical Department,7,EA,37,259,V971,Prevounce Health,Yes,1010,gravida,TM,2021-12-11,2022-05-15,14,60,Poly Medicure Ltd,318,EA,EA,1
2022-10-20,PO0602,IT52,ECG Machine,Paramedical Department,300,EA,6,1800,V624,Noble House,Yes,1009,sit amet justo morbi,FP,2021-06-11,2022-07-10,24,82,Ribbel International Ltd,378,EA,EA,1
2022-01-29,PO0603,IT53,Nebulizers,Nursing Department,15,EA,14,210,V090,eSolutions,Yes,1013,accumsan odio,FP,2021-11-19,2022-04-15,22,31,Advin Healthcare,324,EA,EA,1
2021-10-19,PO0604,IT54,Sutures,Paramedical Department,12,EA,40,480,V501,Experian Health Inc,Yes,1001,purus,TM,2021-11-28,2022-05-07,22,23,Aegis Lifesciences Private Limited,398,EA,EA,1
2021-07-13,PO0605,IT55,Braces,Radiology Department,60,EA,27,1620,V213,Eligible Inc,Yes,1014,ante,TM,2021-05-07,2023-01-27,4,41,Smiths Medical,365,EA,EA,1
2022-05-18,PO0606,IT1,Stethscope,Radiology Department,150,EA,7,1050,V135,WellSky,Yes,1020,mauris ullamcorper purus,FP,2021-12-07,2022-05-02,21,48,Johnson & Johnson,301,EA,EA,1
2022-11-19,PO0607,IT2,Scissor,Outpatient Department,5,EA,4,20,V672,Rivet,Yes,1001,diam vitae quam suspendisse,CR,2021-05-06,2022-10-04,21,64,Teleflex,315,EA,EA,1
2021-07-19,PO0608,IT3,Stretcher,Surgical Department,2000,EA,35,70000,V522,FGA Inc,Yes,1012,sed,FP,2021-09-03,2023-01-18,21,96,3M Company,372,EA,EA,1
2021-08-30,PO0609,IT4,Magnifier,Paramedical Department,8,EA,31,248,V797,Quadax Inc,Yes,1003,nulla tellus,FP,2021-11-08,2022-12-10,2,99,Terumo,351,EA,EA,1
2021-07-04,PO0610,IT5,Weighing Scale,Surgical Department,20,EA,20,400,V486,OmniSys,Yes,1009,quis,FP,2021-07-01,2023-02-23,2,93,Nipro,347,EA,EA,1
2021-12-28,PO0611,IT6,Torch,Paramedical Department,5,EA,29,145,V658,Etactics,Yes,1019,rutrum neque aenean,FP,2021-01-16,2022-07-14,2,76,Poly Medicure Ltd,318,EA,EA,1
2022-04-05,PO0612,IT7,Face Mask,Nursing Department,1,EA,22,22,V565,HealthXNet,Yes,1008,sapien dignissim,TM,2021-06-10,2022-12-30,10,39,Ribbel International Ltd,378,EA,EA,1
2021-09-06,PO0613,IT8,First Aid Kit,Nursing Department,10,EA,15,150,V453,CompMed,Yes,1010,ac nulla sed vel,FP,2021-01-12,2022-12-01,15,72,Advin Healthcare,324,EA,EA,1
2021-05-18,PO0614,IT9,Gloves,Nursing Department,2,EA,42,84,V878,Ritiko LLC,Yes,1005,ultrices mattis odio donec,CR,2021-01-07,2022-11-23,16,17,Aegis Lifesciences Private Limited,398,EA,EA,1
2022-01-19,PO0615,IT10,Scalpel,Paramedical Department,5,EA,42,210,V222,Ability Network,Yes,1006,eleifend quam a odio,FP,2021-07-12,2022-04-10,13,46,Smiths Medical,365,EA,EA,1
2021-08-30,PO0616,IT11,Microscope,Paramedical Department,1200,EA,45,54000,V971,Prevounce Health,Yes,1016,lectus aliquam sit,FP,2021-05-07,2023-01-18,1,94,Cardinal Health,372,EA,EA,1
2021-08-30,PO0616,IT11,Microscope,Paramedical Department,1200,EA,45,54000,V971,Prevounce Health,Yes,1010,gravida,TM,2021-12-11,2022-05-15,1,94,Cardinal Health,372,EA,EA,1
2021-12-14,PO0617,IT12,Otoscope,Paramedical Department,150,EA,8,1200,V624,Noble House,Yes,1009,sit amet justo morbi,FP,2021-06-11,2022-07-10,20,68,Becton Dickinson,390,EA,EA,1
2021-07-18,PO0618,IT13,Thermometer,Nursing Department,35,EA,25,875,V090,eSolutions,Yes,1013,accumsan odio,FP,2021-11-19,2022-04-15,20,7,General Electric,350,EA,EA,1
2021-10-03,PO0619,IT14,Saline Bag,Nursing Department,12,EA,35,420,V501,Experian Health Inc,Yes,1001,purus,TM,2021-11-28,2022-05-07,22,39,Medtronic PLC,335,EA,EA,1
2022-03-11,PO0620,IT15,Syringe,Paramedical Department,35,EA,38,1330,V213,Eligible Inc,Yes,1014,ante,TM,2021-05-07,2023-01-27,22,99,Siemens Healthineers,307,EA,EA,1
2021-08-07,PO0621,IT16,X-ray Machine,Paramedical Department,2000,EA,26,52000,V928,Cerner Health Services HDX,Yes,1004,leo,CR,2021-07-31,2022-10-21,13,96,Johnson & Johnson,301,EA,EA,1
2022-01-19,PO0622,IT17,Bandag,Surgical Department,2,EA,18,36,V653,myhELO,Yes,1007,est,FP,2021-11-20,2022-11-10,5,95,Teleflex,315,EA,EA,1
